,country,weight_muslim,religion,lwr_index,rwr_index,gex_index,polalien,PVJ13,PVJ32,lrscale,conspiracy,demidea,authority,lwe11,lwe23,lwe27,F8A2_1,lwe20,lwe8,rwe4,F11_4A4_1,rwe12,F11_4A2_1,rwe14,rwe15,rwe17,F11_4A1_1,F6_3A5_1,F6_4A4_1,F6_4A3_1,F6_4A1_1,F6A4_1,vote_all
1646,1.0,1.0991622209549,2.0,-0.903,0.77625,-0.24,4.571428571428571,1.0,1.2,8.0,5.6,5.0,3.4166666666666665,1.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,7.0
1647,1.0,1.0991622209549,2.0,-0.20600000000000002,-0.45375,-0.712,3.857142857142857,2.0,1.0,6.0,8.4,6.0,2.1666666666666665,1.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
1648,1.0,1.0991622209549,5.0,,,-0.328,4.0,,,,8.6,,2.8333333333333335,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,
1649,1.0,1.0991622209549,5.0,-0.0425,-0.64225,0.147,2.7142857142857144,2.1666666666666665,2.4,5.0,7.4,5.0,2.1666666666666665,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,-99.0
1650,1.0,0.401199817657471,3.0,0.183,0.434,0.156,3.5714285714285716,1.0,1.0,8.0,4.8,5.0,3.0833333333333335,1.0,,1.0,5.0,2.0,5.0,3.0,3.0,3.0,1.0,5.0,,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0
1651,1.0,1.0991622209549,2.0,0.054,0.4965,0.038,2.857142857142857,3.0,3.0,6.0,6.4,4.0,2.75,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0
1652,1.0,1.0991622209549,5.0,0.302,-0.71625,-0.354,3.2857142857142856,1.0,1.0,4.0,7.4,6.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0
1653,1.0,0.401199817657471,3.0,0.17,0.4965,1.017,3.2,2.5,,11.0,7.0,,3.0833333333333335,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,
1654,1.0,1.0991622209549,2.0,-0.10650000000000001,-0.14725,0.038,3.4285714285714284,2.0,2.4,6.0,4.2,5.0,3.5833333333333335,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
1655,1.0,0.401199817657471,3.0,0.396,-0.6305000000000001,-0.154,3.2857142857142856,1.0,1.4,5.0,7.5,6.0,2.0833333333333335,3.0,4.0,4.0,3.0,3.0,,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,
1656,1.0,1.0991622209549,1.0,-0.078,1.25575,1.791,3.7142857142857144,3.6666666666666665,1.8,6.0,5.6,6.0,3.25,2.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0
1657,1.0,1.0991622209549,2.0,0.2665,-1.0865,-0.712,2.7142857142857144,1.0,1.0,3.0,6.0,5.0,1.5,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1658,1.0,1.0991622209549,5.0,0.442,0.44775,1.188,4.0,1.1666666666666667,2.8,5.0,10.2,2.0,2.1666666666666665,4.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,5.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,6.0
1659,1.0,1.0991622209549,4.0,,,,3.5714285714285716,4.5,3.6,8.0,7.6,4.0,2.4166666666666665,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0
1660,1.0,1.0991622209549,5.0,-0.237,-0.96975,-0.408,5.0,1.0,1.0,6.0,4.0,,2.6666666666666665,1.0,,,,3.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,4.0
1661,1.0,1.0991622209549,2.0,-0.7705,-0.29825,0.702,3.0,1.3333333333333333,1.0,6.0,2.4,6.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0
1662,1.0,1.0991622209549,1.0,-0.2645,1.65975,-0.555,5.0,2.3333333333333335,3.0,6.0,9.8,6.0,3.1666666666666665,1.0,4.0,1.0,3.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0
1663,1.0,1.0991622209549,1.0,0.10700000000000001,0.615,0.788,3.0,3.0,2.4,7.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0
1664,1.0,1.0991622209549,1.0,0.9335,1.6575,1.549,4.714285714285714,1.3333333333333333,1.2,5.0,8.2,6.0,3.1666666666666665,3.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0
1665,1.0,1.0991622209549,5.0,0.336,-0.2515,0.134,4.857142857142857,1.0,1.0,6.0,7.8,5.0,2.6666666666666665,1.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,6.0
1666,1.0,1.0991622209549,,,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,
1667,1.0,0.401199817657471,3.0,0.2915,0.165,-0.603,3.5714285714285716,1.1666666666666667,1.0,5.0,8.0,4.0,2.4166666666666665,,,,4.0,3.0,,,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0
1668,1.0,1.0991622209549,5.0,1.0594999999999999,0.09375,-0.521,4.142857142857143,1.8333333333333333,1.4,5.0,8.0,3.0,2.1666666666666665,2.0,5.0,,5.0,4.0,5.0,4.0,1.0,5.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,,5.0
1669,1.0,0.401199817657471,3.0,-0.8805000000000001,0.35275,-0.096,2.4285714285714284,1.8333333333333333,1.8,4.0,5.0,6.0,1.8333333333333333,1.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0
1670,1.0,1.0991622209549,5.0,-0.9045,-0.83925,-0.712,1.8571428571428572,1.0,1.0,6.0,1.8,6.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1671,1.0,1.0991622209549,1.0,-0.032,-0.76075,-0.002,3.142857142857143,1.0,1.0,4.0,7.6,6.0,2.1666666666666665,1.0,,,4.0,3.0,,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0
1672,1.0,1.0991622209549,5.0,-0.375,-0.598,-0.36,4.857142857142857,1.0,1.0,6.0,5.4,4.0,2.8333333333333335,1.0,3.0,3.0,1.0,1.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0
1673,1.0,1.0991622209549,1.0,-1.2645,-0.79475,-0.712,2.4285714285714284,1.0,1.8,4.0,3.0,6.0,1.8333333333333333,1.0,1.0,,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1674,1.0,1.0991622209549,4.0,0.571,-0.69225,-0.35,3.2857142857142856,1.6666666666666667,1.4,4.0,4.4,6.0,2.9166666666666665,4.0,4.0,4.0,3.0,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0
1675,1.0,1.0991622209549,1.0,-0.616,-0.79475,-0.593,2.142857142857143,1.0,1.0,,2.0,6.0,2.4166666666666665,2.0,4.0,,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
1676,1.0,1.0991622209549,2.0,-0.3265,-0.76525,-0.31,2.75,1.3333333333333333,1.0,,6.2,5.0,2.4166666666666665,,,4.0,,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,3.0
1677,1.0,1.0991622209549,2.0,0.96,1.52725,-0.521,5.0,1.3333333333333333,1.0,,8.0,,2.9166666666666665,3.0,5.0,,5.0,,4.0,4.0,5.0,5.0,4.0,,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,
1678,1.0,1.0991622209549,1.0,0.2725,-0.53425,-0.712,3.5714285714285716,1.0,1.0,6.0,6.0,6.0,2.0833333333333335,1.0,,4.0,,4.0,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1679,1.0,1.0991622209549,5.0,-0.2215,-0.45,-0.24,2.857142857142857,1.0,1.0,1.0,6.6,6.0,1.6666666666666667,1.0,3.0,2.0,5.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0
1680,1.0,1.0991622209549,5.0,0.46299999999999997,0.178,0.26,3.857142857142857,1.8,1.2,6.0,6.0,,2.75,,,,3.0,4.0,4.0,,3.0,4.0,3.0,1.0,2.0,,3.0,3.0,3.0,2.0,1.0,,0.0
1681,1.0,1.0991622209549,5.0,,,,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
1682,1.0,1.0991622209549,1.0,1.3555000000000001,-0.985,0.281,4.0,2.6666666666666665,1.0,2.0,5.2,4.0,2.25,,,5.0,5.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0
1683,1.0,1.0991622209549,2.0,,0.1285,-0.514,4.666666666666667,1.0,1.0,,8.5,6.0,2.25,,,,,,,,2.0,4.0,,,1.0,3.0,,2.0,1.0,1.0,,1.0,2.0
1684,1.0,0.401199817657471,3.0,-0.0425,0.659,1.113,4.142857142857143,3.1666666666666665,2.4,8.0,6.8,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,6.0
1685,1.0,0.401199817657471,3.0,-0.2435,-0.67925,0.234,4.142857142857143,1.8,2.4,6.0,9.2,5.0,2.1666666666666665,3.0,3.0,3.0,,1.0,,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0
1686,1.0,0.401199817657471,3.0,1.3719999999999999,-0.669,0.478,5.0,1.75,1.4,6.0,6.0,2.0,3.0833333333333335,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,5.0
1687,1.0,0.401199817657471,3.0,0.8605,-0.5942500000000001,0.329,4.5,1.1666666666666667,1.2,6.0,9.6,,1.75,,,2.0,5.0,,5.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,4.0,,1.0,2.0,0.0
1688,1.0,0.401199817657471,3.0,0.21000000000000002,-0.21524999999999997,0.343,3.857142857142857,2.3333333333333335,2.2,1.0,7.6,4.0,2.5833333333333335,4.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0
1689,1.0,0.401199817657471,3.0,-0.0085,0.06275000000000003,-0.445,4.428571428571429,1.3333333333333333,1.8,3.0,7.4,6.0,3.0,2.0,3.0,3.0,3.0,3.0,,4.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0
1690,1.0,0.401199817657471,3.0,-0.502,-1.0865,-0.666,2.142857142857143,1.2,1.0,,2.2,6.0,2.25,2.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
1691,1.0,0.401199817657471,3.0,0.6194999999999999,1.4655,0.788,3.0,4.0,3.6,6.0,8.0,3.0,2.8333333333333335,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0
1692,1.0,0.401199817657471,3.0,0.2865,-0.6405,0.033,5.0,1.0,1.2,6.0,10.0,6.0,2.1666666666666665,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0
1693,1.0,0.401199817657471,3.0,0.0165,-1.0865,2.169,3.4285714285714284,1.3333333333333333,3.0,6.0,5.0,5.0,3.0833333333333335,,2.0,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0
1694,1.0,0.401199817657471,3.0,0.0305,-0.0029999999999999975,0.788,3.0,1.0,1.8,6.0,8.4,5.0,2.4166666666666665,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,
1695,1.0,0.401199817657471,3.0,0.5175000000000001,1.216,1.381,3.2857142857142856,3.1666666666666665,3.2,4.0,8.2,3.0,2.9166666666666665,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0
1696,1.0,0.401199817657471,3.0,-0.5485,0.78725,0.374,2.857142857142857,3.0,1.8,6.0,5.2,4.0,2.9166666666666665,3.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0
1697,1.0,0.401199817657471,3.0,0.15500000000000003,1.43275,1.318,3.5714285714285716,3.3333333333333335,3.0,6.0,7.2,4.0,2.8333333333333335,1.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0
1698,1.0,0.401199817657471,3.0,0.261,-0.9095,-0.131,4.0,2.8333333333333335,1.0,6.0,7.8,6.0,1.75,4.0,,3.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0
1699,1.0,0.401199817657471,3.0,0.14850000000000002,0.9137500000000001,-0.712,2.0,1.0,1.4,3.0,8.0,6.0,2.5833333333333335,2.0,,3.0,4.0,,,2.0,3.0,4.0,4.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1700,1.0,0.401199817657471,3.0,0.61,-0.28725,-0.252,1.2857142857142858,1.0,1.0,5.0,4.0,6.0,2.25,5.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
1701,1.0,0.401199817657471,3.0,0.1795,,0.667,4.0,,,6.0,7.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,3.0,3.0,3.0,0.0
1702,1.0,0.401199817657471,3.0,-0.8999999999999999,0.02075000000000002,-0.494,2.142857142857143,1.3333333333333333,1.4,10.0,4.2,5.0,1.8333333333333333,2.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,6.0
1703,1.0,0.401199817657471,3.0,-0.4435,-0.6799999999999999,-0.715,3.5714285714285716,1.1666666666666667,1.8,6.0,6.0,,1.9166666666666667,,,1.0,,,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0
1704,1.0,0.401199817657471,3.0,-0.162,-0.9425,-0.494,4.0,1.5,1.0,,8.6,,2.75,4.0,,,,1.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,-99.0
1705,1.0,0.401199817657471,3.0,0.9265,0.727,-0.712,4.857142857142857,1.0,1.8,3.0,11.0,5.0,2.1666666666666665,3.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1706,1.0,0.401199817657471,3.0,1.006,-1.0865,-0.579,4.714285714285714,1.0,1.0,3.0,10.0,6.0,1.6666666666666667,5.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0
1707,1.0,0.401199817657471,3.0,0.714,0.6335,1.428,3.7142857142857144,4.0,3.4,7.0,5.2,5.0,3.0833333333333335,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0
1708,1.0,0.401199817657471,3.0,1.3719999999999999,-0.849,1.657,5.0,2.0,1.8,6.0,9.0,2.0,3.0833333333333335,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,7.0
1709,1.0,0.401199817657471,3.0,0.7444999999999999,1.447,1.538,3.857142857142857,3.8333333333333335,2.8,7.0,8.6,3.0,2.9166666666666665,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
1710,1.0,0.401199817657471,3.0,-0.1645,-1.0865,-0.712,1.5714285714285714,1.5,1.0,2.0,2.6,6.0,2.1666666666666665,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1711,1.0,0.401199817657471,3.0,-0.608,0.52725,-0.712,2.857142857142857,1.3333333333333333,1.0,1.0,8.8,5.0,1.9166666666666667,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1712,1.0,0.401199817657471,3.0,0.276,0.44125,,3.6666666666666665,3.0,3.0,8.0,6.2,4.0,2.6666666666666665,,,,4.0,,,3.0,3.0,3.0,,,,3.0,3.0,,,,,,2.0
1713,1.0,0.401199817657471,3.0,-0.644,-0.88325,-0.656,1.7142857142857142,1.0,1.0,4.0,2.4,6.0,2.25,4.0,1.0,1.0,3.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-99.0
1714,1.0,0.401199817657471,3.0,0.10700000000000001,0.615,0.788,3.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0
1715,1.0,0.401199817657471,3.0,1.3385,-1.0865,-0.36,4.857142857142857,2.0,1.0,3.0,8.2,4.0,2.4166666666666665,5.0,,5.0,5.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0
1716,1.0,0.401199817657471,3.0,-1.392,-0.554,-0.445,1.7142857142857142,1.3333333333333333,1.8,6.0,2.4,6.0,2.4166666666666665,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
1717,1.0,0.401199817657471,3.0,0.5535,-0.79475,-0.712,3.2857142857142856,1.0,1.0,2.0,5.6,6.0,1.75,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1718,1.0,0.401199817657471,3.0,-0.1625,-0.88475,-0.398,3.8333333333333335,1.3333333333333333,1.25,6.0,6.2,4.0,2.1666666666666665,2.0,4.0,,4.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0
1719,1.0,0.401199817657471,3.0,0.5445,1.177,0.123,4.571428571428571,3.5,3.5,,11.0,,3.5,,,,,4.0,,4.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,,3.0,2.0,1.0,,2.0
1720,1.0,0.401199817657471,3.0,0.6990000000000001,-1.0865,-0.712,1.1428571428571428,1.0,1.0,5.0,5.0,6.0,1.75,5.0,,4.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1721,1.0,0.401199817657471,3.0,0.856,-1.04225,-0.604,4.166666666666667,2.1666666666666665,1.0,4.0,3.2,6.0,1.6666666666666667,4.0,,4.0,4.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,3.0
1722,1.0,0.401199817657471,3.0,0.791,0.01725000000000001,-0.096,3.7142857142857144,1.5,1.0,1.0,7.75,4.0,2.3333333333333335,5.0,4.0,3.0,,3.0,4.0,,,2.0,2.0,2.0,1.0,4.0,,1.0,2.0,2.0,2.0,2.0,2.0
1723,1.0,0.401199817657471,3.0,0.7435,-1.018,-0.603,4.714285714285714,1.2,1.8,4.0,8.2,5.0,2.6666666666666665,4.0,4.0,4.0,4.0,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,
1724,1.0,0.401199817657471,3.0,0.433,-0.79475,-0.264,4.0,1.1666666666666667,1.2,5.0,4.6,5.0,2.75,2.0,4.0,1.0,5.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0
1725,1.0,0.401199817657471,3.0,-0.1855,-1.018,-0.593,4.571428571428571,1.3333333333333333,1.6,5.0,9.0,6.0,2.0833333333333335,3.0,1.0,1.0,4.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0
1726,1.0,0.401199817657471,3.0,0.276,-1.081,-0.673,3.75,1.3333333333333333,1.0,,9.0,3.0,2.0,,,,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,
1727,1.0,0.401199817657471,3.0,-0.249,-1.0865,-0.36,3.7142857142857144,1.1666666666666667,2.6,1.0,8.0,5.0,1.25,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0
1728,1.0,0.401199817657471,3.0,,-0.3165,0.175,4.25,1.0,1.8,1.0,7.0,,1.9166666666666667,,,,,,,4.0,2.0,2.0,1.0,,2.0,2.0,,3.0,,3.0,1.0,1.0,0.0
1729,1.0,0.401199817657471,3.0,-1.1625,-0.751,-0.436,2.857142857142857,1.0,1.2,6.0,7.0,5.0,2.1666666666666665,1.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0
1730,1.0,0.401199817657471,3.0,0.7755000000000001,-0.776,-0.34,4.428571428571429,1.3333333333333333,1.8,5.0,11.0,6.0,1.75,1.0,3.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0
1731,1.0,0.401199817657471,3.0,0.5215,-0.56475,-0.603,4.714285714285714,1.6666666666666667,1.8,6.0,10.2,5.0,2.6666666666666665,2.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
1732,1.0,0.401199817657471,3.0,1.185,-1.0865,-0.712,4.142857142857143,1.0,1.0,1.0,9.2,6.0,1.5833333333333333,4.0,5.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1733,1.0,0.401199817657471,3.0,0.235,-1.00525,0.122,3.6666666666666665,3.0,2.6,6.0,7.2,6.0,3.25,3.0,,3.0,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,1.0,2.0,2.0,-99.0
1734,1.0,0.401199817657471,3.0,-0.3315,-1.0865,-0.712,2.857142857142857,1.0,1.0,6.0,4.2,6.0,1.25,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1735,1.0,0.401199817657471,3.0,0.7070000000000001,0.14625,-0.593,4.0,1.1666666666666667,2.4,6.0,8.6,5.0,1.6666666666666667,3.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,-99.0
1736,1.0,0.401199817657471,3.0,-0.066,-0.985,-0.712,2.4285714285714284,1.5,1.2,3.0,4.8,6.0,2.4166666666666665,4.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1737,1.0,0.401199817657471,3.0,1.6785,2.316,2.288,5.0,5.0,4.2,1.0,11.0,6.0,2.6666666666666665,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
1738,1.0,0.401199817657471,3.0,0.9279999999999999,1.24175,1.657,2.5714285714285716,4.5,2.8,11.0,6.0,6.0,2.75,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0
1739,1.0,0.401199817657471,3.0,-0.0005,-0.12175000000000002,0.677,4.428571428571429,1.3333333333333333,1.8,2.0,7.5,3.0,3.0,,4.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,5.0,1.0,4.0,1.0,2.0
1740,1.0,0.401199817657471,3.0,,,,3.4285714285714284,3.0,3.2,5.0,7.8,4.0,3.1666666666666665,4.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0
1741,1.0,0.401199817657471,3.0,,,,3.2857142857142856,3.6666666666666665,2.8,6.0,5.8,3.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0
